,0,1
0,5.125995436649963,573.0
1,5.816034359341445,0.0
2,2.3079776604628965,662.0
3,5.359301678199316,249.0
4,5.548434641692515,3.0
5,6.321401763699992,4.0
6,6.600981517935258,5.0
7,16.06273736379543,436.0
8,16.356366320687183,7.0
9,16.644607989342237,8.0
10,2.513651525093454,2.0
11,4.061909697367374,725.0
12,8.198340441819772,542.0
13,3.562109778891275,483.0
14,15.372139207030937,125.0
15,1.4513180525729736,16.0
16,1.3631206255468065,312.0
17,17.493450747633815,18.0
18,17.401941412153022,19.0
19,17.278108347252044,675.0
20,6.746314026087648,968.0
21,4.942255975105384,999.0
22,5.945024805137993,1014.0
23,8.738523274079377,24.0
24,8.475670832339139,574.0
25,0.4417327805615207,26.0
26,0.0,inf
27,1.4357029945120496,28.0
28,1.1529604609082955,579.0
29,1.287363049789231,285.0
30,1.7134869860017499,29.0
31,7.972061908454624,535.0
32,7.953526405790184,33.0
33,7.736034061083272,836.0
34,4.848795534080966,59.0
35,12.169343533762826,36.0
36,11.960301837270341,37.0
37,11.810296617752327,38.0
38,11.51641911238368,39.0
39,11.241959456772449,40.0
40,11.071411705639068,877.0
41,9.544510061242342,210.0
42,10.765740575041754,41.0
43,12.250159071025216,651.0
44,12.756874850870917,43.0
45,13.623849220551978,44.0
46,1.7248207965481586,676.0
47,1.9021912033723056,496.0
48,14.028206523900417,49.0
49,13.916434273840766,50.0
50,13.644453889286563,559.0
51,4.634739372067128,52.0
52,4.105343543704764,371.0
53,4.307842201542989,52.0
54,2.6841371391076114,10.0
55,10.22545210967947,806.0
56,4.098241270977491,370.0
57,4.271100522945995,56.0
58,4.797923874572496,57.0
59,4.34751053845542,57.0
60,3.8734602421856357,61.0
61,3.6958909965799727,112.0
62,3.7936326851189053,61.0
63,8.816194673109043,526.0
64,9.295942943211644,63.0
65,9.423814920862165,63.0
66,8.897059920066809,67.0
67,8.818549669927622,68.0
68,8.013575717808001,558.0
69,9.601564364113575,537.0
70,1.4927324425355921,71.0
71,1.343553646703253,297.0
72,9.504767159786844,251.0
73,9.46362617314881,567.0
74,9.634422472759086,73.0
75,12.456168476099577,401.0
76,13.736236628091941,667.0
77,7.425466525491131,78.0
78,7.350392458045016,723.0
79,10.772867702616717,626.0
80,2.7709675495108566,945.0
81,2.984029517617116,80.0
82,9.81089189135449,65.0
83,9.419515032211883,357.0
84,3.273420722977809,209.0
85,3.428316133778732,84.0
86,3.5322218245446586,85.0
87,3.6411233396961737,86.0
88,4.2802968165911075,160.0
89,5.988626421697288,90.0
90,5.583840372226199,852.0
91,5.311859987671997,770.0
92,5.715185814841327,398.0
93,4.69875924600334,51.0
94,9.009590242980991,23.0
95,6.103343971208144,218.0
96,6.295136403404119,95.0
97,9.296943350831146,531.0
98,9.62924645072775,965.0
99,7.7199343334924055,110.0
100,7.858382048834806,99.0
101,9.934258927861292,117.0
102,4.272312196770859,103.0
103,3.88847257019009,848.0
104,4.1656103356398635,103.0
105,6.577164360136801,322.0
106,6.6018265827567,195.0
107,6.985355523741349,106.0
108,7.080176767676767,90.0
109,6.80797268949336,773.0
110,7.202151932712957,109.0
111,2.3650754593175853,146.0
112,2.5673007138312256,257.0
113,3.8334128688459392,61.0
114,4.194653225165037,863.0
115,4.780351497256025,114.0
116,4.950924103237096,115.0
117,9.781942207508154,738.0
118,14.151536278135685,411.0
119,14.23690025252525,118.0
120,7.868299133062911,669.0
121,8.251672731249501,107.0
122,8.338155173785095,734.0
123,7.099768601368011,967.0
124,15.063100244571698,130.0
125,15.243763918714704,130.0
126,14.175285085102995,214.0
127,14.363349290145546,126.0
128,14.675606955380573,127.0
129,14.660426857154217,324.0
130,14.885717410323707,129.0
131,11.07760056271375,55.0
132,11.326621281714784,131.0
133,11.590530054481825,132.0
134,6.358671607810388,135.0
135,6.166537421458682,136.0
136,5.974589646464647,137.0
137,5.004250178954904,138.0
138,4.236620635488746,139.0
139,3.8527810089079777,13.0
140,15.519714865187305,375.0
141,16.301797502584904,407.0
142,8.536807543943372,225.0
143,8.696649069434503,142.0
144,3.8479778095919825,761.0
145,2.556004185556351,146.0
146,2.1061562972242105,260.0
147,9.971447993716694,98.0
148,11.424835212359818,147.0
149,11.097496868289191,561.0
150,10.400237612343911,843.0
151,10.869826463453432,150.0
152,11.14190005368647,151.0
153,1.7623640439831383,154.0
154,1.6377729062276305,15.0
155,1.6026592201542986,16.0
156,1.704837499005806,157.0
157,1.5567709576075717,579.0
158,3.9454088125347964,159.0
159,3.304178596993557,576.0
160,3.4052384076990374,663.0
161,10.258689254752245,162.0
162,9.531977004294916,750.0
163,9.375198838781518,212.0
164,9.528814224926432,163.0
165,9.742851745804504,164.0
166,9.80863010021475,165.0
167,10.055289608685282,166.0
168,10.20328779925237,167.0
169,5.242011651952596,630.0
170,5.625043495983457,631.0
171,6.3917099141016465,170.0
172,7.9351089636522705,417.0
173,8.297094965402051,172.0
174,8.701539260717409,173.0
175,8.92518318022747,174.0
176,9.095656366817783,175.0
177,4.461606716774039,831.0
178,4.749345074763381,177.0
179,3.1146044599538696,488.0
180,10.12914578859461,753.0
181,10.268892169728787,180.0
182,10.589675047721311,181.0
183,10.77053134693391,182.0
184,10.844518014793609,183.0
185,11.156906167979006,184.0
186,11.304879503698405,185.0
187,11.469294321164403,186.0
188,11.567943211644002,187.0
189,11.6254883977571,188.0
190,5.291410661735465,301.0
191,4.927715889207031,310.0
192,5.194967638988308,191.0
193,5.3183160343593405,192.0
194,5.450320130438239,193.0
195,5.86985131830112,194.0
196,15.56384464726,129.0
197,1.771796458681301,231.0
198,4.258356199793207,159.0
199,4.492762268352819,198.0
200,12.578199564543066,839.0
201,11.882655293088362,234.0
202,12.72115843474111,201.0
203,13.793645112542748,837.0
204,6.050129742304939,205.0
205,5.9728249522786925,206.0
206,5.9068601865107775,208.0
207,5.838422363397758,208.0
208,5.523151047880379,475.0
209,2.591260787003897,228.0
210,9.115099071422888,121.0
211,9.209696621729101,122.0
212,8.937188071661499,781.0
213,10.91396867294997,162.0
214,13.277950518969217,511.0
215,5.352162123200509,52.0
216,5.4172942515708264,215.0
217,5.365881999125109,834.0
218,5.717540811659905,217.0
219,17.614226666268987,17.0
220,1.8142423248230335,255.0
221,1.7913261552533206,255.0
222,4.053564682255627,144.0
223,4.152244641294838,222.0
224,4.383879394337072,53.0
225,8.429863348047403,226.0
226,7.843798466952995,105.0
227,2.3574201662292213,228.0
228,2.0689734450807284,258.0
229,1.4164218464169251,493.0
230,1.514200817227392,229.0
231,1.3915297164558975,1048.0
232,14.976369253559211,126.0
233,10.037928497574166,74.0
234,10.23003161536626,233.0
235,5.5468936411357666,217.0
236,5.930522001511174,235.0
237,6.091202378111826,236.0
238,1.7836646484530343,239.0
239,1.5916795911874653,240.0
240,1.4422771017259206,71.0
241,1.6129615545215938,240.0
242,14.765600145152309,796.0
243,14.81948545494313,242.0
244,10.670142617116044,245.0
245,9.896168873777142,82.0
246,10.552647538375883,247.0
247,9.45464735942098,750.0
248,3.8927848862642165,668.0
249,4.2655951741827725,248.0
250,4.628612652111668,249.0
251,8.523448063310267,361.0
252,4.931164499323948,253.0
253,4.547803328561202,299.0
254,6.18127634613855,546.0
255,1.732115694345025,425.0
256,1.7710508132506164,758.0
257,1.8645050405631114,433.0
258,1.9695478406108327,257.0
259,2.166311242344707,519.0
260,1.8816300306211722,275.0
261,4.379759703332539,53.0
262,4.485821552135528,263.0
263,4.287908613696015,612.0
264,10.766082329197488,244.0
265,16.521383868209654,783.0
266,17.125505796150478,265.0
267,7.407832011055435,533.0
268,4.57853634772926,269.0
269,4.486834387178875,851.0
270,9.40409259922055,211.0
271,9.620435407221823,270.0
272,9.66163231726716,67.0
273,1.3150824186749381,832.0
274,1.3655564006203769,273.0
275,1.4581717768233515,274.0
276,11.850549043585463,277.0
277,11.399713175057666,278.0
278,11.068485047323634,319.0
279,4.918302115644635,860.0
280,5.061845074763381,279.0
281,1.7068569553805775,239.0
282,1.565681420504255,240.0
283,1.7281327050027837,241.0
284,7.717163017975024,107.0
285,1.1872601507197964,579.0
286,1.1192572874413425,287.0
287,1.0654216873459,288.0
288,1.013344567724489,289.0
289,0.9595089676290464,290.0
290,0.8845964566929134,878.0
291,0.9533884613855087,290.0
292,0.9246376163206872,757.0
293,1.0240756482144278,292.0
294,1.0761527678358387,293.0
295,1.1299821542193589,294.0
296,4.214021365227073,158.0
297,1.1196736061401416,490.0
298,2.001703799809115,282.0
299,4.35879463930645,1000.0
300,4.263494939553011,569.0
301,4.745318589437684,299.0
302,3.1708634076990374,378.0
303,3.253077030143959,302.0
304,3.302407689095681,303.0
305,4.05673988904796,258.0
306,4.445289509265886,11.0
307,10.998369521991572,184.0
308,4.287417730454147,611.0
309,4.403036268193748,308.0
310,4.520115028235106,309.0
311,1.3956494074604309,312.0
312,1.258040543227551,28.0
313,9.764338761632072,164.0
314,10.4279507675177,168.0
315,10.839130726556911,314.0
316,10.423097858506322,323.0
317,11.027449693788279,314.0
318,10.513202895092663,168.0
319,10.8240189791617,182.0
320,5.845176668257376,369.0
321,6.124812345899944,320.0
322,6.404448023542511,321.0
323,9.291450429491768,226.0
324,14.203265429889443,518.0
325,14.95688305297065,129.0
326,15.251096098783105,325.0
327,15.751579525570666,326.0
328,15.309821890161457,329.0
329,15.186380289111588,330.0
330,15.012427423844747,331.0
331,14.858364650441422,332.0
332,14.77457895888014,333.0
333,14.668399049550624,334.0
334,14.392702865266841,454.0
335,13.228775202815555,956.0
336,13.31132436570429,337.0
337,13.05623906386702,338.0
338,12.97101800485167,339.0
339,12.186164051936693,340.0
340,11.504115962777384,277.0
341,4.908484450807285,342.0
342,4.779152250855007,974.0
343,2.304790026246719,259.0
344,3.064540582995307,343.0
345,2.8448672254036427,346.0
346,2.1741591605026644,47.0
347,12.850919380816034,35.0
348,12.894980812057584,347.0
349,11.03138918714706,234.0
350,5.107180316949017,351.0
351,4.803758550067604,352.0
352,4.606373777141493,88.0
353,7.471814602720113,267.0
354,7.529477849359738,353.0
355,7.620092410323709,354.0
356,7.669516274954266,355.0
357,9.002512825101409,562.0
358,14.903662610355527,360.0
359,13.482251153264937,648.0
360,14.344950489143406,359.0
361,8.19833422810785,363.0
362,6.1965372226199,627.0
363,6.65743309075002,362.0
364,8.826832547920148,729.0
365,9.987342668814128,364.0
366,12.834223136880619,367.0
367,12.467179173626025,647.0
368,6.90306733675336,841.0
369,5.762931977252842,732.0
370,3.3307919251570826,487.0
371,4.046760667700628,370.0
372,16.74282191998727,7.0
373,10.909171687345902,101.0
374,14.836871420901932,751.0
375,15.306335997773004,733.0
376,11.902048287998088,813.0
377,2.9159955857790503,431.0
378,3.096870526127416,377.0
379,20.050741171558098,657.0
380,20.18539852262785,379.0
381,20.354579257138308,382.0
382,20.149514336276145,379.0
383,20.28430217529627,379.0
384,20.63498543505925,381.0
385,6.6056169470293495,523.0
386,9.685635886423286,271.0
387,12.296115684403084,349.0
388,12.488106955380575,387.0
389,4.943094826214905,262.0
390,5.04542223415255,137.0
391,4.852890370237811,554.0
392,5.2300316153662605,391.0
393,13.158895798536548,394.0
394,13.034155531694903,395.0
395,12.919723812932476,366.0
396,9.016182991330627,33.0
397,10.56340347371351,396.0
398,4.3919012964288555,114.0
399,6.298746570031019,92.0
400,8.361214258729024,735.0
401,11.83766801877038,131.0
402,12.096978644714865,401.0
403,0.3735621470611628,26.0
404,17.45850483178239,405.0
405,17.27536810029428,406.0
406,17.127357482303346,265.0
407,15.776751272568202,374.0
408,16.007578243060525,407.0
409,1.6113956991171559,1035.0
410,1.3118575021872267,290.0
411,13.927469826214903,76.0
412,13.677604042392428,638.0
413,2.9329217370555956,661.0
414,7.1519637815159465,415.0
415,6.542827388053766,918.0
416,7.195161506800286,415.0
417,7.549106965322516,632.0
418,11.946302344309231,131.0
419,7.097457100532887,1052.0
420,7.86939274636125,419.0
421,9.381424978127733,67.0
422,9.943262596436808,421.0
423,1.7460654776107531,409.0
424,1.547220482382884,425.0
425,1.4494352978604947,410.0
426,10.369442456056628,427.0
427,9.313179780084306,396.0
428,1.69102441740237,275.0
429,2.677569245605663,828.0
430,2.743341386303985,429.0
431,2.8173342678756064,430.0
432,1.3507056291259047,292.0
433,1.4443027718126142,293.0
434,1.7461027598822874,433.0
435,1.836605474031655,229.0
436,15.785201920782626,232.0
437,13.615622265966751,438.0
438,13.134649894615443,439.0
439,13.002061709615841,440.0
440,12.686187664041991,633.0
441,13.07481806251491,440.0
442,13.25109485604072,441.0
443,13.4097557762666,442.0
444,13.47903245048914,443.0
445,13.529599638113414,444.0
446,13.748514922850548,445.0
447,14.006700866937082,446.0
448,14.21543809154537,447.0
449,14.657127376123434,448.0
450,14.887345402847366,449.0
451,14.975729241231205,450.0
452,16.146050813250614,453.0
453,15.855565994591585,334.0
454,13.444689264694185,455.0
455,12.98888242662849,456.0
456,12.643909568122167,457.0
457,12.288913992285055,458.0
458,11.441792432195975,459.0
459,11.078774954267079,460.0
460,10.772414101646383,461.0
461,10.55115003380259,462.0
462,10.335012278294757,463.0
463,9.682025719796387,464.0
464,8.95157281476179,465.0
465,8.700103893263341,466.0
466,8.43208164320369,467.0
467,8.265398820886025,468.0
468,8.16011368607333,469.0
469,8.066802374135051,470.0
470,7.979742056390679,471.0
471,7.820298208462579,472.0
472,7.647737214666349,473.0
473,7.035133569951483,474.0
474,6.248222878390202,208.0
475,4.931425475224689,476.0
476,4.835734311620139,477.0
477,4.693042631034758,478.0
478,4.527024675892787,479.0
479,4.345913614491371,480.0
480,4.251241499642091,481.0
481,4.13598957090591,482.0
482,3.9696982124393543,13.0
483,3.144691253082001,484.0
484,2.975603724250378,485.0
485,2.768711972083035,486.0
486,2.6193219100453353,487.0
487,2.4374652032132347,488.0
488,1.9047885349558578,489.0
489,1.3705460112940426,297.0
490,0.8608849319971367,403.0
491,0.70741867493836,403.0
492,0.9834628270897956,491.0
493,1.2674481030780242,492.0
494,1.4753775451364033,493.0
495,1.6688911755348763,494.0
496,1.757697546329436,495.0
497,1.9917307921737055,47.0
498,15.604662520878069,499.0
499,14.836436461067363,500.0
500,14.219501859142603,501.0
501,14.03389207030939,502.0
502,13.826260886423285,503.0
503,13.555703441899304,504.0
504,13.355305018690842,505.0
505,13.12875308200111,506.0
506,12.851012586494866,507.0
507,12.53100642249264,508.0
508,12.217499801161216,509.0
509,11.9518760439036,376.0
510,11.964477451682173,376.0
511,12.146365227073886,510.0
512,12.51610594130279,511.0
513,12.915523343672948,512.0
514,13.053287550703887,513.0
515,13.139496589914895,514.0
516,13.241942058379065,515.0
517,13.405486956175931,516.0
518,13.547681539807522,517.0
519,2.028752087807206,434.0
520,2.4130018193748506,519.0
521,2.5392768730613215,520.0
522,6.477353505527719,523.0
523,6.317437415493519,208.0
524,6.893175107372943,523.0
525,2.8690509922055196,112.0
526,7.451464696174342,123.0
527,7.652739252763859,526.0
528,7.810996281714786,526.0
529,7.936904726397837,528.0
530,8.128864928815716,529.0
531,9.099216823749304,530.0
532,11.343329953074047,864.0
533,7.290529557384871,534.0
534,6.8959526366022414,604.0
535,7.279891682573767,534.0
536,7.4718705261274145,535.0
537,8.826627495426706,536.0
538,9.210709456772447,537.0
539,2.2880130040563107,540.0
540,2.149441014475463,576.0
541,6.650765777857313,254.0
542,6.749507874015747,541.0
543,7.862737860892388,814.0
544,19.111507545931754,9.0
545,19.89130353734192,544.0
546,5.908916925157082,235.0
547,5.378284568122165,1056.0
548,5.706492831861926,998.0
549,6.387931977252843,548.0
550,6.717084725204803,1051.0
551,18.2590608347252,552.0
552,18.011562475145148,553.0
553,17.85039121530263,568.0
554,3.7015454744293326,13.0
555,4.636994949494949,556.0
556,4.579984142607174,199.0
557,2.7574589397916167,804.0
558,7.3991452417879575,737.0
559,12.887101825340011,388.0
560,11.876031476179115,149.0
561,9.94588478286805,562.0
562,8.037715988626422,737.0
563,13.768541716376358,50.0
564,11.41384936968106,813.0
565,8.121464397916169,566.0
566,8.022660164638511,543.0
567,8.310845909886265,566.0
568,16.675800823192553,265.0
569,3.975880855802116,1002.0
570,10.911675813250621,319.0
571,5.956178418038654,572.0
572,5.556245277578939,819.0
573,4.875340511413345,306.0
574,7.703523920305416,744.0
575,1.974164628569156,435.0
576,1.9469609977730054,46.0
577,1.9739347212280283,30.0
578,2.112425932553885,577.0
579,1.0535037878787878,878.0
580,10.860785512606379,316.0
581,14.77712658076831,324.0
582,15.429398562395608,581.0
583,15.62387531814205,582.0
584,12.808106905670881,585.0
585,12.594193659031257,586.0
586,12.484726696094805,587.0
587,12.356488109440864,588.0
588,12.121864560963969,589.0
589,11.444545106577586,462.0
590,13.711400421538217,591.0
591,13.102152181261433,592.0
592,12.630904269068639,593.0
593,12.454751749781277,594.0
594,12.172425534876322,595.0
595,11.92521921975662,148.0
596,11.183718334924041,597.0
597,10.994635081126221,598.0
598,10.698458502346297,599.0
599,10.360426360057264,147.0
600,12.22278767000716,959.0
601,13.6462123697606,600.0
602,5.271153960868527,642.0
603,5.367050176966515,602.0
604,6.409729678676528,755.0
605,7.085427354251172,604.0
606,13.049472331583553,616.0
607,5.720790582995307,603.0
608,11.961457587687903,560.0
609,12.206774934383203,608.0
610,12.30277056987195,609.0
611,4.0900640260876475,144.0
612,3.6054442058379066,846.0
