"X","Y"
-104.951100000145,39.7180333333619
-104.950399999928,39.7175500000429
-104.949850000217,39.7171000000965
-104.95,39.7161
-104.953445867539,39.7148102496787
-104.9935,39.7594
-104.9058,39.7547
-104.9058,39.7584
-104.9058,39.7619
-104.9363,39.6748
-104.9089,39.6749
-104.95075,39.7272000000965
-104.9506,39.7278
-104.9506,39.7351
-104.9506,39.7384
-104.9067,39.6407
-104.987199999565,39.7506500001716
-104.9874,39.7516
-104.9622,39.7495
-104.961,39.7495
-104.9664,39.7297
-104.9163,39.7419
-104.9163,39.7474
-104.9947,39.7527
-104.9922,39.7546
-105.0021,39.751
-105.003,39.7516
-104.9907,39.7423
-104.893789999763,39.6674400001411
-104.9128,39.7131
-104.9129,39.7113
-104.9484,39.7351
-104.9484,39.7387
-104.9486,39.7402000001716
-104.9917,39.7321
-104.9916,39.7339
-104.9917,39.7353
-104.9916,39.7369
-104.894449984651,39.6889733367406
-104.8941,39.6894
-105.0016,39.7121
-105.011,39.7122
-104.9594,39.7039
-104.95,39.6966
-105.021724999837,39.7408500000939
-105.0237,39.744
-105.0234,39.7474
-104.9162,39.72505
-105.0064,39.762
-105.0064,39.7656
-104.9407,39.7349
-104.9879,39.7512
-104.9896,39.7525
-104.9905,39.7532
-104.9914,39.7539
-104.9931,39.7552
-105.0095,39.7451
-104.9655,39.7297
-104.99,39.7085
-104.9924,39.7084
-105.0016,39.7112
-104.9054,39.6459
-104.9087,39.64085
-104.9828,39.6978
-104.9744,39.7576
-104.9736,39.7582
-104.903449999855,39.7582000000107
-104.900820000337,39.7582600001613
-105.0355,39.7093
-105.0037,39.7477
-105.0043,39.7478
-105.0053,39.7474
-104.8828,39.7746
-104.885959999861,39.7711400000446
-104.8893,39.7694
-105.0118,39.7584
-105.0105,39.7593
-104.9902,39.7339
-104.9902,39.7353
-104.9902,39.7369
-104.9406,39.7547
-104.992539998798,39.7435800004565
-104.9934,39.7442
-104.9938,39.7446
-104.9943,39.7449
-104.9947,39.7453
-104.995399999565,39.7457500001716
-104.996,39.7462
-104.9969,39.7469
-104.9977,39.7476
-104.9982,39.7479
-104.9986,39.7483
-104.9646,39.7351
-104.995419995558,39.7360933343469
-104.9849,39.7353
-105.0041,39.7656
-105.0041,39.7668
-105.0047,39.762
-105.0236,39.7512
-105.0246,39.7512
-105.0252,39.7512
-104.9735,39.7678
-104.9948,39.7766
-104.885539999994,39.7649400005938
-104.9598,39.7507
-104.9584,39.7508
-104.957,39.751
-104.9932,39.7404
-104.992,39.7413
-104.898716666618,39.7580000001919
-104.89055,39.7580000000965
-104.88555,39.7579437512925
-104.884971427774,39.7480904763831
-104.890364998793,39.7523750003315
-104.8905,39.763
-104.8905,39.7673
-104.9406,39.7474
-104.9372,39.7474
-104.9338,39.7474
-104.8987,39.7474
-104.904686423764,39.6626198058705
-104.897533332444,39.6585222230798
-104.89419486498,39.6575538499489
-104.888131161403,39.6576705120194
-104.879669998336,39.6578000009609
-104.878460000046,39.6571200001132
-104.87675882371,39.658082354707
-104.875000000048,39.6585666666953
-104.874200000072,39.6590500000429
-104.873150000127,39.6596250000536
-104.872953961558,39.6622032023104
-104.865350000012,39.7633166671637
-104.8659,39.7644
-104.869,39.7645
-104.869,39.7653
-104.8776,39.7685000000429
-104.8856,39.7702
-105.0162,39.7275
-105.016633333317,39.7286666666762
-104.991950000036,39.7561500000107
-104.995778573718,39.7626428585537
-105.01553383692,39.7459020329841
-105.011845456181,39.7515181824061
-104.890700000822,39.7199833338195
-104.8905,39.7196
-104.9035,39.7093588235294
-104.9487,39.7446
-104.9522,39.7455
-104.954533333108,39.7459333336003
-104.9828,39.6984
-104.9821,39.6984
-104.981,39.6984
-104.9804,39.6984
-105.0184,39.7169
-104.859,39.7824
-104.8763,39.7824
-104.8658,39.7824
-104.9162,39.7281
-104.9405,39.7274000000429
-104.9349,39.7274
-104.9317,39.7801
-104.9316,39.791
-104.878,39.7197
-104.8818,39.7215
-104.9498,39.7777
-104.9416,39.7474
-104.9753,39.7273
-104.9666,39.7273
-104.8842,39.6663
-105.0015,39.6989
-105.0673,39.6678
-105.0673,39.6618
-104.925199999928,39.6747500000429
-105.0205,39.7512
-105.0227,39.7512
-104.8952,39.6294
-104.8947,39.6282
-104.89735,39.6317000000107
-104.8958,39.6302
-104.8966,39.6313
-104.9003,39.633
-104.9403,39.7147
-104.9005,39.7577
-104.9035,39.6975
-104.9035,39.6957
-104.9846,39.7075
-104.9798,39.7075
-104.9769,39.7075
-104.972333333205,39.7072333333715
-104.8745,39.7183
-104.875855555557,39.7188222223949
-104.8771,39.7193
-104.9688,39.6749
-104.9688,39.6604
-104.966,39.7658
-104.9428,39.7657
-104.9176,39.7656
-104.948174999566,39.6598500000724
-104.9463,39.6579
-104.99966398726,39.7422800019868
-104.9119,39.6427
-104.912849999964,39.6442500000107
-104.912733333349,39.6456333333429
-105.0787,39.6677
-105.0815,39.6677
-104.9889,39.7464
-104.9915,39.7484
-105.0351,39.6619
-105.0434,39.6592
-104.9753,39.7337
-105.0251,39.7198
-105.0325,39.7197
-105.040200051706,39.7182490287655
-105.0393,39.7802
-104.9594,39.6676
-105.0158,39.7874
-105.0252,39.7875
-105.0481,39.7004
-105.0532,39.6969
-104.987749999782,39.7473000000965
-104.9894,39.7487
-104.9903,39.7493
-104.965,39.6847
-104.9652,39.6748
-105.0039,39.7455
-105.0176,39.7512
-105.0184,39.7512
-105.0193,39.7512000000429
-104.9932,39.7497
-104.9941,39.7504
-104.9967,39.7524
-104.9985,39.7538
-104.8871,39.6619
-104.898876359538,39.6991890911601
-104.897162500978,39.7035000004926
-104.895650000091,39.7039250001394
-104.891886491008,39.7044919011472
-104.887324998827,39.7035625008122
-104.885324998747,39.7029750013876
-104.8835,39.7025
-104.8827,39.7023
-104.8821,39.7022
-104.880058612843,39.7008862104534
-104.876988888889,39.7004000011098
-104.874456522409,39.7004565244386
-104.869485724397,39.7020071452581
-104.8676,39.7036
-104.866600000652,39.7039000004718
-104.855081821262,39.6533409109955
-104.857877136237,39.6549942865524
-104.883149999783,39.6663000000965
-104.887480936831,39.6689523890531
-104.890845454791,39.6708727273301
-104.893199987655,39.6736574489891
-104.897878154906,39.6807254611381
-104.9006,39.6834
-104.903495646828,39.6852000027128
-104.905546153192,39.6865384619714
-104.907729999678,39.687660000292
-104.9141,39.6913
-104.9212,39.6954
-104.923123073345,39.6972307709671
-104.925344442861,39.6990666670299
-104.926399999903,39.7004000000286
-104.927049999964,39.7012500000107
-104.927633332802,39.7020000001239
-104.928349999783,39.7026000000965
-104.929933331865,39.7034600009988
-104.931788888372,39.7042111115347
-104.938660501023,39.706409224016
-104.946486657309,39.7106433366238
-104.959508332909,39.7177916667414
-104.9606,39.7181000000858
-104.962333333333,39.7181000001811
-104.96435,39.7181000000965
-104.96655,39.7181000002252
-104.9677,39.7181
-104.9691,39.7181000000429
-104.97112,39.7181000004787
-104.980062499284,39.7214500003318
-104.981646665151,39.7224600007313
-104.983524999438,39.7237500002011
-104.984649999964,39.7248500000107
-104.986055550694,39.7261666684503
-104.990568486576,39.7297500087921
-104.993936362258,39.7340363639271
-104.996985713311,39.7382000002136
-105.000540000023,39.7453400000275
-105.001299992917,39.7478640014827
-105.003366666763,39.7500000000667
-105.005231243404,39.7513187525619
-105.0069,39.7526
-105.007649999383,39.7532000002252
-105.010086667509,39.7539000003253
-104.9404,39.65325
-104.935085571876,39.6591598356349
-104.927733331653,39.6602166694537
-104.925619999919,39.6596200002298
-104.923270592854,39.6603176479883
-104.922150000036,39.6627000000107
-104.920872980226,39.6642973031071
-104.919874999647,39.6662750000509
-104.922016661838,39.6682833356262
-104.925388883386,39.6697666700537
-104.927322226097,39.6722962970755
-104.9256,39.6744
-104.924550000036,39.6750500000107
-104.922573332539,39.6758066676013
-104.918894269379,39.6738257247952
-104.915124999086,39.6714750002332
-104.9142,39.6704
-104.9135,39.6698
-104.91265,39.6691000000107
-104.911599999904,39.6678000000286
-104.910627270662,39.6667000004997
-104.9943,39.7543
-104.9974,39.757
-104.9984,39.7579
-104.9438,39.7162
-104.9438,39.7147
-104.9438,39.7093
-104.9871,39.7599
-104.999149999447,39.7080875000643
-104.9992,39.7062
-104.998134612629,39.7048076942343
-104.99925,39.7040000000107
-104.9992,39.7022
-104.9992,39.6931
-104.969,39.7039
-104.9828,39.6967
-104.9828,39.693
-104.9828,39.6894
-104.9828,39.6876
-104.9829,39.6749
-104.9829,39.6713
-104.9849,39.7385
-104.98485,39.7398000000107
-104.935,39.7347
-104.9338,39.7347
-104.9351,39.7162
-104.8852,39.6314
-104.8853,39.6241
-104.944,39.7351
-105.0042,39.7802
-105.0205,39.7656
-105.0205,39.772
-105.0205,39.7802
-104.9083,39.6614
-104.909025000054,39.659150000008
-104.9099,39.6578
-104.9769,39.7183
-104.956649999891,39.7450500000965
-104.957024999673,39.7446000002011
-104.9762,39.7475
-105.0397,39.7166
-104.9082,39.6966
-105.02975,39.6822000000107
-105.0298,39.7003
-105.03,39.7182
-104.9097,39.6894
-104.9373,39.6821
-104.9363,39.7147
-104.9351,39.7147
-104.9316,39.7147
-104.905463635985,39.6473454546411
-105.0006,39.7668
-104.890250000145,39.7681000000107
-105.0325,39.72555
-105.0323,39.7293000001716
-104.989566666667,39.7765000000667
-104.9541,39.7819
-104.9973,39.7547
-104.9849,39.7417
-104.9849,39.7462
-104.9849,39.7475
-104.9937,39.7427
-104.879749999782,39.7473000000965
-104.9063,39.66785
-104.910349999783,39.6731000000965
-104.9112,39.6748
-104.9176,39.7074
-104.9174,39.7054
-104.9177,39.7044
-104.9178,39.7032
-104.9178,39.701
-104.917699999288,39.6946500003931
-105.045584217939,39.6848403592085
-105.038196001343,39.685065028302
-105.032485714478,39.6848214294711
-105.030866668026,39.6859000001715
-105.027597729883,39.6866931888054
-105.0246,39.6866
-105.0123,39.6887000000286
-105.010089750906,39.6891769259201
-105.006750001874,39.6902041685143
-105.003615255844,39.6922491601105
-105.003864302208,39.6665833396995
-105.020462906511,39.6702505934929
-105.0217,39.733
-105.0217,39.7339
-104.9769,39.6929
-104.9687,39.693
-105.0298,39.6712
-105.0174,39.7339
-105.0298,39.6814
-105.0298,39.6791
-105.0298,39.6782
-104.9622,39.7507
-104.9922,39.7148
-104.9669,39.7334
-104.9982,39.773
-105.0018,39.773
-105.0298,39.6729
-105.0349,39.6723
-104.9057,39.6604
-105.0347,39.6577
-105.0337,39.6572
-105.032799999952,39.6568333333619
-105.0321,39.6559
-104.9689,39.7904
-105.004489472458,39.6611000001755
-105.0158,39.6605
-104.9373,39.6966
-104.944,39.7272
-104.9442,39.7438
-105.0393,39.7476
-105.0393,39.7549
-105.0393,39.7585
-105.0393,39.7658
-104.89039999942,39.7057333336193
-105.0275,39.7293
-105.0315,39.7293
-105.0299,39.6677
-105.0396,39.7230000000429
-105.0441,39.6625
-105.05965,39.6617000000107
-105.0515,39.7549
-105.0532,39.7548
-105.0275,39.7329
-105.028452731961,39.7350945541354
-104.9852,39.6713
-105.0395,39.72555
-104.9349,39.7256
-104.8824,39.7221
-104.877847618167,39.7825571435749
-104.880619999733,39.7850800000584
-104.8828,39.7809
-104.8829,39.7762
-104.9111,39.6275
-104.909,39.6277
-104.907,39.6282
-104.8998,39.6281
-104.8981,39.6284
-104.8923,39.6313
-104.8891,39.6323
-104.886133333333,39.6314000000667
-104.9936,39.773
-104.9836,39.7338
-104.9965,39.7337
-104.9709,39.7482
-105.0344,39.6786
-105.035,39.6677
-105.034949999964,39.6659500000107
-105.0345,39.6653
-105.0104,39.7369
-104.9175,39.7511
-105.0299,39.7875
-105.0314,39.7875
-105.0322,39.7875
-105.0346,39.7874
-105.0251,39.7203
-104.8939,39.6434
-104.98895,39.7409000000107
-105.0099,39.757
-104.981,39.7552
-104.9735,39.6605
-104.905494732974,39.6688789480973
-104.907397555779,39.6726853662396
-104.907560004588,39.6767628599515
-104.905533332915,39.6764333334572
-104.904266665278,39.6750777782066
-104.9033,39.6746000000286
-104.902099999903,39.6743333334477
-104.900446152803,39.6737384620109
-104.899049999964,39.6725500000107
-104.8979,39.6718
-104.896758330838,39.6708166675061
-104.8954,39.6698
-104.89428999937,39.669150000467
-104.888915343833,39.6666692531049
-105.0487,39.7292
-105.0463,39.73
-105.03953364151,39.732297557632
-105.0351,39.734900000286
-105.03385,39.7349000000965
-105.0331,39.7348000000286
-105.0321,39.7348000002574
-105.0249,39.7366
-105.0244,39.7367
-105.023700000048,39.7368333333619
-105.022537500435,39.7375000001709
-105.0209,39.7385
-105.02,39.7386
-105.018777777602,39.7388444451955
-104.887292856118,39.7728785718237
-104.889592856129,39.7741714294631
-104.891966666419,39.774977777978
-104.892249999869,39.7764400000536
-104.8935,39.7766
-104.894260000052,39.7765600000446
-104.896483332219,39.7767000011359
-104.901426156419,39.7797428680863
-104.9035,39.7839
-104.9734,39.7165
-105.0227,39.7469
-105.0201,39.7608
-104.9083,39.6857
-104.9082,39.6821
-105.0322,39.6533
-104.934800000145,39.7219500001716
-104.9488,39.742
-104.995,39.7696
-104.8136,39.7738
-104.8123,39.7748
-104.8099,39.775
-104.9317,39.7717
-104.9125,39.6381
-104.904,39.6387
-104.9431,39.7468
-105.0607,39.6628
-104.9176,39.7584
-104.9176,39.7619
-104.9176,39.7738
-105.0397,39.7181
-105.0133,39.7026
-105.0139,39.7026
-104.9316,39.7091
-104.9921,39.6876
-104.9804,39.7147
-104.9541,39.7777
-104.9541,39.7801
-105.039450000036,39.7329500000107
-105.0393,39.7366
-104.9048,39.7618
-104.901949999946,39.7609750000536
-104.95,39.7038
-104.95,39.6893
-105.0418,39.6677
-105.0413,39.6541
-104.8988,39.7652
-104.999,39.7467
-104.9769,39.6966
-104.9769,39.6984
-104.998,39.746
-104.992,39.7507
-104.986,39.7553
-104.9781,39.7495
-104.9709,39.7495
-104.9598,39.7495
-105.0428,39.7488
-105.0028,39.7289
-105.0028,39.7369
-105.0028,39.7385
-105.0028,39.7401
-104.9549,39.7619
-104.9536,39.7619
-104.9512,39.7619
-104.9406,39.7619
-104.9356,39.7619
-104.935,39.7619
-104.9294,39.7619
-104.9258,39.7619
-104.9223,39.7619
-104.9199,39.7619
-104.9152,39.7619
-104.9126,39.7619
-104.9106,39.7619
-104.9082,39.7619
-104.9739,39.6893
-104.8978,39.6491
-104.8927,39.6387
-104.8988,39.7299
-104.8923,39.7284
-104.8761,39.6699
-104.877311103471,39.6716500022054
-104.879033333108,39.6733333334
-104.881487499579,39.6751250001548
-104.883455551376,39.6768833345684
-104.88455999971,39.6788000000446
-104.885066666506,39.6796333333715
-104.885849999964,39.6808500000107
-104.888885423678,39.6836418317603
-104.896108331748,39.6933666668272
-104.897374999085,39.6958250002332
-105.002958527678,39.7610993044901
-104.998049999891,39.7674500000536
-104.998750000218,39.7672000000965
-104.9994,39.7672
-104.9428,39.7711
-104.9836,39.7462
-104.9775,39.7462
-104.9709,39.7693
-104.9508,39.6765
-104.8847,39.7356
-104.9899,39.7416
-104.9887,39.7425
-104.98375,39.7476000000965
-104.9852,39.6677
-104.9317,39.6893
-104.9317,39.6821
-104.934450000072,39.7187000000107
-104.9344,39.7197
-104.881999999009,39.7857818189308
-104.8831,39.7858
-104.883,39.7843
-105.0321,39.7329
-105.0323,39.7385
-105.0532,39.7802
-104.9038,39.6285
-105.0533,39.7184
-104.82,39.7983
-104.8398,39.7793
-104.972966666667,39.762000000267
-104.958,39.7607
-105.0162,39.7514
-105.0187,39.7275
-104.9444,39.7038
-105.02775,39.7512000000107
-104.9998,39.7473
-105.0463,39.7531
-104.9523,39.7351
-104.898925000145,39.7618000000402
-104.9687,39.6875
-104.8788,39.708
-104.920303564459,39.6959035751827
-104.893,39.7134
-104.8927,39.7125
-104.9499,39.7711
-105.0424,39.7011
-105.0424,39.7004
-104.8988,39.7356
-105.05,39.6839
-104.9921,39.7184
-104.9964,39.7184
-104.9832,39.7183
-104.9775,39.7183
-104.9746,39.7183
-104.9709,39.7582
-104.9684,39.7582
-104.933350000109,39.7095500000107
-104.9335,39.7053
-104.9342,39.7038
-104.9753,39.74
-104.9061,39.6387
-105.0487,39.7355
-104.9709,39.7532
-105.0236,39.7585
-104.9923,39.6677
-104.9684,39.7607
-104.9684,39.762
-104.9669,39.7039
-104.9965,39.733
-105.0504,39.7331
-105.0532,39.7331
-104.9034,39.751
-104.9877,39.7594
-104.9706,39.7726
-104.8799,39.7481
-104.876475000127,39.763850000008
-104.876349999927,39.7648000000107
-104.876775000327,39.7657000000509
-104.9028,39.7717
-104.902,39.7329
-104.8987,39.7329
-104.9964,39.7447
-104.9005,39.7542
-104.901366667167,39.7820666667906
-104.897766666715,39.7872000000095
-104.8974,39.7909
-104.8971,39.7933000001144
-104.893240000425,39.7939800007313
-104.883100000145,39.7951000000429
-104.882450000036,39.7956500000107
-104.880999999418,39.7957000005579
-104.878617652294,39.7968705890039
-105.0187,39.7202
-105.0187,39.722
-105.0187,39.7252
-104.8987,39.7345
-104.8963,39.7934
-104.8944,39.7938
-104.8921,39.7941
-104.8904,39.7939
-104.889299999382,39.7934250003648
-104.887974998964,39.7925500004157
-104.886699999709,39.7918000001717
-104.886,39.7916
-104.8854,39.7914
-104.8848,39.7914
-104.8842,39.7913
-104.882689999123,39.7920300000725
-104.875949999891,39.7903500000966
-104.9667,39.7837
-104.9667,39.7852
-104.966600000145,39.7859333333619
-104.9635,39.7884
-104.9721,39.762
-104.9715,39.762
-104.9709,39.762
-104.9775,39.747
-104.883,39.7864
-104.8826,39.7882
-104.8825,39.7907
-104.8841,39.7955
-105.0117,39.7201
-105.049763733569,39.7071008924765
-105.047129426237,39.7137627525349
-105.030606821911,39.7208159137847
-105.027472728712,39.7219272736873
-105.0274,39.7233
-105.028442856113,39.724442857423
-105.028500001218,39.7268900003603
-105.026950000036,39.7284500000107
-105.026240000267,39.7290600001476
-105.023250000326,39.7299500000965
-105.019800000121,39.7310666671671
-105.01807777774,39.7310666674462
-104.9384,39.6893
-104.9129,39.6894
-104.8987,39.7518
-104.966,39.7607
-105.0276,39.7585
-105.0387,39.7585
-105.0515,39.7585
-105.0532,39.7585
-104.9678,39.7607
-105.05295,39.7346000000107
-105.052050000109,39.7346500001251
-105.050382353356,39.7347470602479
-105.048249999831,39.7346666670778
-105.042925000136,39.7345750002225
-104.983,39.7476000000429
-104.9823,39.7476
-104.978299999927,39.7475500000429
-104.9776,39.7475
-104.8932,39.7865
-104.893174999909,39.791650000008
-104.8941,39.7966
-104.8941,39.7983
-105.0324,39.7022
-105.0324,39.7099
-104.9982,39.7742
-104.9982,39.7765
-104.9982,39.7783
-104.875,39.7656
-104.8744,39.7655
-104.865499999564,39.7622250000644
-104.865349999891,39.7608500000107
-104.999611113162,39.6688500007904
-104.998520000226,39.670580000024
-104.998100000145,39.6717250000214
-104.997675000235,39.6730000000188
-104.997849999955,39.6743875000107
-104.997033333559,39.6751666667334
-104.995431810479,39.7026363658291
-104.999799999807,39.7097000000286
-105.001,39.7122
-105.003233333188,39.7161000000667
-105.004399998405,39.7170000005025
-105.0052,39.7179
-105.006699999928,39.7190750000214
-105.011979420125,39.7226876906166
-105.0154516117,39.7272741936643
-105.017259999896,39.7298800000103
-105.0174,39.73234
-105.0177,39.7362
-105.016061367432,39.747984091358
-105.0146,39.7505
-105.013866666812,39.7510000000667
-105.012577778873,39.7519555559157
-105.01145714318,39.7528142858474
-105.008550000036,39.7548500000107
-104.999590910767,39.7614000010333
-104.992685715433,39.7647714291283
-104.9913,39.7654
-104.9903,39.7656
-104.988900000048,39.7659666666953
-104.987800000124,39.7662571430288
-104.984190000857,39.7675000002613
-104.982473338117,39.7697000011297
-104.980700000381,39.7719250000751
-104.975867986447,39.7822144538928
-104.9836,39.7449
-104.977,39.7532
-105.0532,39.7657
-105.0376,39.7658
-105.0215,39.7656
-105.0153,39.7656
-105.007,39.7656
-105.0012,39.7656
-105.0006,39.7662
-105,39.7669
-104.9919,39.7076
-104.966,39.7618
-104.96419500073,39.7715450036621
-104.9659,39.7729
-104.9511,39.6603
-105.0018,39.6822
-105.0157,39.6823
-105.0199,39.7275
-104.9413,39.7271
-104.9407,39.7269
-104.9584,39.7273
-105.008,39.7802
-105.008,39.7826
-104.9861,39.7368
-104.9099,39.7075
-104.9087,39.7112
-104.9458,39.7711
-104.8567,39.758
-104.847649999891,39.7556500000965
-104.847,39.7563
-104.9505,39.7711000000429
-104.951575,39.771100000244
-104.95295,39.7711000003111
-104.954,39.7711
-104.9554,39.7711
-104.958459998822,39.7712266689254
-104.959949999964,39.7714500000107
-104.9608,39.7715000001144
-104.96185,39.7714000000107
-104.9739,39.7607
-104.9161,39.6821
-104.9151,39.6821
-104.9921,39.7439
-104.8922,39.702
-104.8917,39.6984
-104.8917,39.6966
-105.0532,39.753
-105.0527,39.753
-105.0516,39.753
-105.0504,39.753
-105.0064,39.7802
-105.0163,39.7002
-105.0233,39.7004
-105.0532,39.7004
-104.9903,39.7419
-104.9912,39.7426
-105.0157,39.7
-105.0157,39.6986
-105.0158,39.7802
-105.0158,39.78365
-105.0158,39.7911
-105.0246,39.7803
-104.9988,39.7766
-105,39.7766
-104.8772,39.7906000000858
-104.8753,39.7903
-104.868,39.7903
